trending_date,title,channel_title,category_id,tags,views,likes,dislikes,comment_count
17.25.11,7 AM | ETV Telugu News | 24th November 2017,ETV Andhra Pradesh,25,ETV|"ETV Telugu"|"ETV NewsVideo"|"National News Video"|"ETV World"|"ETV Andhravani"|"AndhravaniVideo"|"ETV Talkies"|"Etv2"|"Etv Andhra News"|"Andhravani"|"Etv2 Ghantaravam"|"Etv2 India"|"Telugu News"|"Etv AP"|"AP News"|"AP"|"Etv Telugu"|"Etv News Live Video"|"Etv Sakhi"|"Etv Sukhibhava"|"Health Magazine"|"Health Show"|"Etv Margadarsi"|"ETV Aaha"|"etv2india"|"Latest News Videos"|"Mundhadugu"|"Lakshyam"|"ETV Telangana"|"Telangana News"|"Telangana Latest News"|"Telangana Updates"|"ETV Live"|"Live TV",75268,359,59,49
17.25.11,জেঠী�?অকাল প্রয়াণ�?এক�?অবস্থা রাখির|rakhi bandhan serial actress rita koiral|kritika chatterjee,Bornali NewsBD,25,Bornali NewsBD|"rakhi bandhan serial actress rita koiral"|"kritika chatterjee"|"star jalsha"|"রীতা কয়রা�?Tollywood TV Celebrities"|"rakhi bandhan bengali serial"|"rakhi bandhan"|"rakhi bandhan serial"|"star jalsha serial"|"rita koyral"|"actress rita koiral news"|"actress rita koiral"|"rita koiral"|"rakhi bandhan rita koiral"|"rita koiral life"|"rita koiral news",328275,0,0,22
17.25.11,తథాస్త�?దేవత�?కథ తెలుస్కుంట�?మీ జీవితం మారిపోతుంద�?| Know This Story Of Thathasthu Goddess | Telugu,Mana Telugu,22,Know This Story Of Thathasthu Goddess|"తథాస్త�?దేవత�?కథ తెలుస్కుంట�?మీ జీవితం మారిపోతుంద�?|""lord lakshmi devi""|""Goddess Lakshmi""|""10 Ways To Attract Goddess Lakshmi On A Friday""|""Lakshmi pooja at home on Fridays""|""How to attract Lord Lakshmi""|""Dhanalaxmi Entering Into House""|""50+ Astrology Remedies to get Grace of Goddess Lakshmi""|""Maa Lakshmi Devi Names and Benefits of Laxmi puja""|""#Goddess Lakshmi devi""|""goddess lakshmi story""|""goddess lakshmi mantras""|""Lakshmi Pooja""|""Lakshmi Gotram""",21570,235,13,0
17.25.11,"तुलसी के पौधे के पा�?लग�?ले�?यह चमत्कारी पौधा, चुंब�?की तर�?पैसे को खींचता है ये पौधा Tulsi- YouTube",Brijnaari Sumi,22,Tulsi ka paudha|"Tulsi"|"Tree"|"Money plant benefits"|"Astrology tips for money"|"Plant benefits"|"Vastu shastra"|"Money tips hindi"|"Tulsi ki care"|"Banana tree"|"Kele ka paudha"|"सिर्�?अमीरो�?के"|"arshi khan b",97477,990,164,91
17.25.11,Bigg Boss 11 : 5 Mistake's Of Sapna Choudhary in Bigg Boss House,Bollywood Ki Duniya,24,bigg boss 11 Sapna Choudhary|"hina khan and arshi"|"arshi and hina khan"|"shilpa shinde and hina khan"|"hina khan and shilpa shinde"|"Shilpa shinde and arshi khan",25102,331,41,146
17.25.11,Reason behind Ashok Kumar's Mystery | Who is Anbu Chezhian ? | Anbu Chezhian History | Gopuram Films,Thamizh Padam,24,Reason behind Ashok Kumar's Mystery|"Who is Anbu Chezhian"|"Anbu Chezhian Real History"|"Gopuram Films"|"Ashok Kumar"|"RIP Ashok Kumar"|"Ashok Kumar Sucide"|"Ashok Kumar death"|"Anbu Chezhian"|"Anbu Chezhian History"|"anbu chezhian madurai"|"madurai anbu financier"|"madurai anbu"|"anbu chelian"|"anbu chelian Madurai"|"Producer anbu chelian"|"Ashok Kumar Latest News"|"Ashok Kumar Latest Updates"|"Ashok Kumar Latest"|"Ashok Kumar Latest Videos"|"Ashok Kumar about Anbu Chezhian",54472,123,36,14
17.25.11,"Naagini - Episode 464  - November 23, 2017 - Preview",zeekannada,24,zee Kannada|"Naagini"|"full episode"|"kannada"|"show"|"serial"|"daily soap"|"ozee"|"watch online"|"television",41187,75,5,16
17.25.11,Gaayeja | Official Video | Kaushiki Chakraborty | Mahesh Kale | Saleel Kulkarni,Times Music,10,Gaayeja|"Kaushiki Chakraborty"|"Saleel Kulkarni"|"Mahesh Kale"|"National award winne"|"Kaushiki new song"|"Mahesh Kale new song"|"Sameer Samant"|"Kaushiki"|"New Song 2017"|"Classical"|"Indipop"|"Gaaye Jaa"|"Gaye Ja"|"Gayeja"|"Gaayeja Offical video"|"Ragas"|"Indian Raga"|"Maestro Kaushiki"|"Maestro Mahesh"|"Kaushiki Chakraborty new song"|"Mahesh Kale songs"|"Saleel Kulkarni new songs"|"Gaayeja video songs"|"gaeja song"|"gaayeja kaushiki"|"gaayeja saleel"|"salil songs",55822,1548,182,119
17.25.11,Chuntani Lade Bachudo|| Dhirubhai Sarvaiya ||New Gujarati Jokes 2017 ||Full HD Video,Ram Audio,23,Chuntani Lade Bachudo|"Gujarati Jokes"|"New gujarati Jokes 2017"|"Dhirubhai Sarvaiya"|"Dhirubhai Sarvaiya New Jokes"|"Homur"|"Gujju Comedy"|"New Latest gujarati Jokes"|"Ram Audio"|"Chuntani"|"Chuntanino Mahasangram"|"Gamni Panchayat"|"Mama Mane No Olakhyo"|"Mane No Olakhyo mama"|"Dhirubhai Sarvaiya Jokes"|"Dhirubhai Sarvaiya Chuntani Jokes"|"Gamni Chuntani"|"Chuntani ma Seat"|"New Gujarati Comedy 20017"|"Election Poll"|"Comedy Nights"|"Comedy King"|"Hasya"|"Comedy"|"jokes"|"Whatsapp Comedy",80144,480,51,32
17.25.11,Ajaz Khan Strong Reply To Karni Sena | Padmavati Controversy | Deepika Padukone,Bollywood Spy,24,padmavati controversy|"padmavati"|"padmavati trailer"|"padmavati songs"|"padmavati trailer reaction"|"padmavati full movie"|"padmavati movie"|"padmavati teaser"|"padmavati songs 2017"|"padmavati reaction"|"padmavati story"|"padmavati trailer launch"|"deepika padukone"|"shahid kapoor"|"sanjay leela bhansali"|"ranveer singh"|"bollywood"|"ghoomar"|"aditi rao hydari"|"salman khan"|"salman khan support padmavati"|"deepika padukone bigg boss 11"|"ajaz khan"|"ajaz khan padmavati controversy",17462,466,129,157
17.25.11,அன்பு_வாகி�?நான் ! தண்டல் முதல�?கந்துவட்டி வர�?அன்ப�?செழியன�?உருவான கத�?! Anbu Chezhiyan,2 Minutes News,25,"tamil political news|""political news""|""2 minutes news""|""tamil latest news""|""tamil hot news""|""anbu""|""anbu chezhiyan""|""anbuchezhiyan""|""anbuchelian""|""anbu chelian""|""அன்ப�?செழியன�?"",17244,94,15,8,https://i.ytimg.com/vi/ONppwrrzCRQ/default.jpg,FALSE,FALSE,FALSE,அன்பு_வாகி�?நான் ! தண்டல் முதல�?கந்துவட்டி வர�?அன்ப�?செழியன�?உருவான கத�?! Anbu Chezhiyan  \n\nStay Connect With Us To Know Updated Tamil Political News\nSubscribe : www.youtube.com/2minutesnews
8M6cT48_K6M,17.25.11,Coming Soon / Teaser / Gareeb Gangsters ft. Ootpataang productions,Irahul Vohra,23,2017-11-24T13:02:46.000Z,Irahul Vohra|""""Irahul Vohra Vines""""|""""Irahul Vohra Videos""""|""""Gangsters""""|""""Gareeb Gangsters""""|""""Desi Gangsters""""|""""Web Series""""|""""Indian Web Series""""|""""Crime""""|""""Comedy""""|""""Punjabi Vines""""|""""Desi Videos""""|""""Teaser""""""",12242,740,28,104
17.26.11,"Richie Trailer ( 4K ) | Nivin Pauly, Natty, Shraddha Srinath, Lakshmi Priyaa | B. Ajaneesh Loknath",Think Music India,1,Richie Songs|"Richie Movie"|"Richie Tamil Movie"|"Richie Full Movie"|"Richie Teaser"|"Richie Trailer"|"Richie"|"Richie New Movie"|"Richie teaser"|"tamil"|"tamil full movies"|"tamil movies"|"tamil songs"|"tamil short films"|"tamil new songs"|"tamil album songs"|"tamil love songs"|"tamil melody songs"|"Lakshmi Priyaa"|"Shraddha Srinath"|"Nivin Pauly"|"Shraddha Hot",1239553,52071,2051,2523
17.26.11,"Tik Tik Tik - Official Tamil Trailer | Jayam Ravi, Nivetha Pethuraj | D.Imman | Shakti Soundar Rajan",Sony Music India,10,Sony Music India|"Sony Music"|"Latest Hits"|"tamil movie"|"kollywood"|"tik tik tik movie"|"tik tik tik jayam ravi"|"tik tik tik first look"|"tik tik tik tamil movie"|"jayam ravi movies"|"jayam ravi latest movie"|"jayam ravi son movie"|"jayam ravi space movie"|"Nivetha Pethuraj"|"Aaron Aziz"|"Aarav Ravi"|"Jaya prakash"|"Vincent asokan"|"Ramesh Thilak"|"Arjunan"|"imman"|"imman songs"|"imman tiktik tik"|"tic tic",2400832,113129,1659,7004
17.26.11,Naragasooran - Official Teaser | Arvind Swami | Shriya Saran | Sundeep Kishan | Indrajith | Aathmika,Ondraga Entertainment,1,Ondraga Entertainment|"Naragasooran"|"Naragasooran Teaser"|"Naragasooran Official Teaser"|"Naragasooran Tamil Movie"|"Naragasooran Latest Trailer"|"Arvind Swami"|"Shreya Saran"|"Sundeep Kishan"|"Indrajith sukumaran"|"Aathmika"|"Karthick Naren"|"Dhuruvangal 16"|"Karthick Naren's Next"|"Ondraga Entertainment Karthik Naren Movie",740906,22397,575,792
17.26.11,"Masterpiece Official Teaser | Mammootty ,Unni Mukundan , Santhosh Pandit, Poonam Bajva",East Coast,1,Mammootty|"masterpiece movie Trailer"|"Masterpiese movie Teaser"|"Masterpiece movie songs"|"mammootty latest movie"|"Unnimukundan Movie"|"Santhoshpandit movie"|"malayalam movie 2017"|"masterpiece malayalam movie"|"mammootty in masterpiece"|"malayalam movie trailer"|"Sodakk song"|"Surya movies"|"Odiyan Trialer"|"Malayalam Movie 2017",1497271,58431,5414,4351
17.26.11,"2 Countries (2017) - Teaser | N. Shankar | Sunil, Manisha Raj | Teaser launched by Pawan Kalyan",Aditya Music,10,2 Countries (2017)|"2 Countries Telugu Teaser"|"Pawan Kalyan"|"N. Shankar movie"|"Sunil"|"Sunil latest movie",791601,11382,709,708
17.26.11,Indrajith First Show Fans Reaction | Gautham Karthik | Ashrita Shetty | Sonarika Bhadoria,Tamil The Hindu,25,Indrajith|"Indrajith review"|"Indrajith FDFS"|"Gautham Karthik"|"gowtham karthik"|"Ashrita Shetty"|"Sonarika Bhadoria"|"kalaipuli thanu"|"kalaipuli s thanu"|"indrajith troll"|"FDFS",687411,5297,776,703
17.26.11,TSP's Bade Chote || Bigg Boss Spoof,The Screen Patti,24,tsp|"thescreenpatti"|"badechote"|"biggerboss"|"bigboss"|"salman"|"khan"|"spoof"|"ramdev"|"baba"|"hina"|"bade"|"chote"|"big"|"brother"|"sony"|"colours"|"patanjali",941958,41539,1798,4031
17.26.11,"Fukrapanti Students Do In Classroom Ft. Hunny, Choocha & Lali",ashish chanchlani vines,23,Ashish chanchlani vines|"ashish chanchlani"|"ashish chanchalani"|"Fukrey returns"|"fukrey"|"choocha"|"choocha funny vide"|"Ashish chanchlani new video"|"Ashish chanchlani fukrey video"|"ashish chanchlani clasroom video"|"fukrapanti students do in classroom"|"fukrey returns trailer"|"ashish chanchlani vines fukrey video"|"ashish chanchlani exam",3513040,250736,4303,15612
17.26.11,THE DUMBEST PERSON Ep. 4 | RishhSome,Rishhsome,23,rishhsome|"vines"|"rishabh rana"|"rishabh"|"funny"|"laugh"|"delhi"|"india"|"hasley india"|"desi vines"|"desi popular"|"desi videos"|"best videos"|"trending vidoes"|"sister"|"happy"|"dumb"|"dumbest",323831,25317,707,1471
17.26.11,TVF Bachelors | S02E01 - Bachelors vs Jobs,TheViralFeverVideos,24,the viral fever|"tvf"|"humour"|"qtiyapa"|"permanent"|"roommates"|"barely"|"speaking"|"drama"|"originals"|"comedy"|"sketch",1375751,70515,2235,7237
17.26.11,Extra Jabardasth | 24th November 2017 | Full Episode | ETV Telugu,ETV Jabardasth,22,etv shows|"eenadu television"|"padutha theeyaga"|"super2"|"dhee Jodi"|"jabardasth"|"extra jabardsth"|"etv20"|"etv comedy show"|"extra jabardasth"|"naga babu"|"roja"|"anchor anasuya"|"rashmi"|"dhanraj"|"chandra"|"chanti"|"comedy short films"|"raghava"|"rocket raghava"|"roller raghu"|"venu wonders"|"comedy skits in telugu"|"racha ravi"|"adhire abhi"|"fata fut fun"|"shaking sheshu"|"sudigaali"|"Rocking rakesh"|"Adhire abhi"|"kiraak rp"|"hyper aadi"|"raising raju"|"venkey monkeys"|"durga rao",999184,2827,673,395
17.26.11,Kovai Gethu Anthem | The Times Of India | Hiphop Tamizha,Times Music Tamil,22,Kovai Gethu Song|"Hiphop Tamizha"|"Kovai Gethu"|"TOICoimbatore"|"KovaiAnthem"|"KovaiNaGethu"|"Junglee Music"|"TOI"|"Aswin Sakthivel"|"The Times of India"|"Vaadi Pulla Vaadi"|"Club le Mabbu le"|"Takkaru Takkaru"|"Hip Hop Aadhi"|"Chanceyilla",1143678,74006,2262,3534
17.26.11,Tum So Gaye The Nah? - Zakir Khan,Zakir Khan,22,[none],2527936,63685,3918,1994
17.26.11,STORY OF EVERY SINGLE GUY - | Elvish Yadav |,Elvish yadav,23,story of every single guy elvish yadav|"elvish yadav"|"elvish yadav videos"|"elvish yadav vines"|"elvis yadav vines"|"elvish yadav latest video"|"elvish yadav new video"|"elvish yadav desi video"|"funny"|"fun"|"comedy video"|"alvish yadav",430334,35979,580,2541
17.26.11,Naa Show Naa Ishtam | 25th November 2017 | Full Episode 107 | ETV Plus,ETV Plus India,23,etv Plus|"etv comedy show"|"3 Idiots"|"anchor ravi"|"Chinnadana Neekosam"|"express raja"|"hungama"|"Kick"|"Nandini Vs Nandini"|"Pataas"|"jabardasth"|"extra jabardasth"|"naga babu"|"roja"|"anchor anasuya"|"pove pora"|"comedy short films"|"yadamma raju"|"chalaki chanti"|"sudigali sudeer"|"anchor suma"|"comedy show"|"anchor sreemukhi"|"comedy skits in telugu"|"telugu comedy tracks"|"racha ravi"|"allare allari"|"sardaga kasepu"|"ejunction"|"anchor pradeep"|"pataas punches"|"anchor vishnupriya"|"getup srinu",188474,1685,163,166
17.26.11,Road Trip With Annoying Girlfriend - Vine By Funk You,Funk You,24,funk you|"annoying girlfriend"|"annoying girlfriend vine"|"annoying girlfriend in road trip"|"road trip with annoying girlfriend"|"road trip"|"girlfriend"|"trip"|"annoying"|"annoying girlfriend video"|"annoying my boyfriend"|"boyfriend"|"driving with annoying girlfriend"|"annoying girlfriend funny video"|"things girlfriend do at road trip"|"funk you vine"|"funk you vines"|"funk you videos"|"vines by funk you"|"funk you latest"|"funny videos 2017"|"best vines",614427,17324,1778,1376
17.26.11,Swag Se Swagat Song | Tiger Zinda Hai | Salman Khan | Katrina Kaif,YRF,10,Salman Khan|"Katrina Kaif"|"Tiger Zinda Hai Song"|"Swag Se Swagat Song"|"Swag Se Song"|"Katrina Kaif Song"|"Hindi Song"|"Swag Se Karenge Sabka Swagat"|"Tiger Song"|"Tiger Zinda Hai Trailer"|"Vishal Dadlani Song"|"Neha Bashin Song"|"Bollywood Song"|"Best Songs 2017"|"Salman Khan Dance Song"|"Salman Katrina Song"|"टाइग�?ज़िंद�?है सॉंग"|"أغنية طاف النمر"|"#SwagSeSwagat"|"Latest Song"|"Salman Khan New Song"|"YRF Music"|"Tiger Zinda Hai Movie Song"|"YRF"|"Yash Raj Films"|"Whatsapp Status",29626879,582868,59213,58340
17.26.11,BYN : Home Alone,Be YouNick,23,sevenperfectangels|"halloween"|"candy"|"spooky"|"noises"|"be you nick"|"men will be men"|"beyounick latest"|"byn"|"grime"|"kano computer kit"|"computer for kits"|"Nikunj Lotia"|"amit bhadana videos"|"amit bhadana",970102,46926,1108,1954
17.26.11,Jawaan Movie Theatrical Trailer | Sai Dharam Tej | Mehreen Pirzada | Thaman S | #JawaanTrailer,Arunachal Creations,24,Jawaan Movie Theatrical Trailer|"Sai Dharam Tej"|"Mehreen Pirzada"|"SS Thaman"|"#JawaanTrailer"|"Jawaan Movie Trailer"|"Jawaan Official Trailer"|"Jawan"|"Jawaan Trailer"|"Sai Dharam Tej Jawaan Trailer"|"Jawaan Latest Trailer"|"Sai Dharam Tej Jawaan Movie"|"Jawaan Movie 2017 Trailer"|"Dil Raju"|"Jawaan Telugu Movie Theatrical Trailer"|"Jawan Trailer"|"Jawaan Latest 2017 Telugu Movie"|"SDT"|"Latest Telugu Movie Trailers"|"Sai Dharam Tej Movies"|"Arunachal Creations"|"Sai Dharam Tej New Movie Trailer",1451965,24205,1751,1082
17.26.11,"Deivamagal Episode 1398, 25/11/17",VikatanTV,24,deivamagal|"deiva magal"|"deiva magal serial"|"VikatanTV"|"deivamagal episode today"|"deivamagal today"|"deivamagal today episode"|"deivamagal episode 1398"|"deivamagal 25 November 2017"|"deiva magal serial 25.11.17"|"deiva magal episode 1398"|"தெய்வமகள�?|""devamagal""|""deivamagal episode""|""deviamagal""|""deivamahal""|""devaimagal""|""divamagal""",593121,2946,878,282
17.26.11,Son Of Abish feat. Kaneez Surka & Swara Bhaskar,Abish Mathew,23,Abish|"Mathew"|"Abish Mathew"|"stand up"|"comedy"|"Abish Mathew stand up comedy"|"abish mathew comedy"|"son of abish"|"kaneez"|"swara bhaskar"|"swara"|"general fun game show"|"behti naak"|"sumukhi suresh"|"behti"|"Indian late night show",327668,8637,282,1138
17.26.11,Oye Firangi | The Kapil Sharma Show Season 2 Coming Soon | 25th November At 9 PM | Promo,SET India,24,oye firangi|"the kapil sharma show"|"kapil sharma"|"comedy show"|"king of comedy"|"lalli"|"rajesh"|"chandu"|"grand night"|"set"|"kapil sharma new movie"|"kapil upcoming film"|"kapil movie songs"|"kapil sharma movie"|"kapil sharma second film"|"kis kisko pyaar karu"|"kapil sharma jokes"|"kapil sharma stand up"|"exclusive"|"oye firangi release date"|"oye firangi on tv"|"oye firangi on sony"|"baccha yadav"|"the kapil sharma show season 2",851421,8198,491,557
17.26.11,"Nakshatram Movie Parts 14/14 | Sundeep Kishan, Sai Dharam Tej, Regina, Pragya | Volga Videos 2017",Volga Video,24,volga|"videos"|"Nakshatram"|"Nakshatram Telugu Movie"|"Nakshatram Full Movie"|"Nakshatram Latest Telugu Movie"|"Nakshatram Movie Online"|"Nakshatram Video Songs"|"Sundeep Kishan Nakshatram"|"Nakshatram Full Length Movie"|"Sai Dharam Teja Movies"|"Sundeep Kishan Movies"|"Regina Cassandra Movies"|"Krishna Vamsi Movies"|"Telugu Movies"|"Latest Telugu Movies 2017"|"Watch Full Movies Online"|"Telugu Full Hd Movies"|"Youtube Movies"|"Mobile Movies"|"Nakshatram Movie Parts 14/14",77344,334,41,22
17.26.11,Tanishtha Performs On Mayya | The Voice India Kids | Episode 5,The Voice India Kids,24,the voice of india|"TVOI"|"the voice of india kids"|"audition"|"singers"|"singing talent"|"kids voice"|"kids singing"|"kids talent"|"Talpa media"|"AndTV"|"&TV",70395,866,29,21
17.26.11,"BIGGBOSS 11 Sapna Choudhary replies salman khan, Sapna ने दिया Salman को करार�?जवाब weekend ka vaar",Dekho Dekho,25,Bigg Boss 11|"Salman Khan"|"Sapna Chaudhary"|"Salman Khan Angry On Sapna Chaudhary"|"Hina Khan"|"Bigg Boss Luxury Budget Task"|"Bigg Boss 11 Court Room Drama"|"Puneesh Sharma"|"Bandgi Kalra"|"Arshi Khan"|"Priyank Sharma"|"Luv Tyagi"|"Hiten Tejwani"|"Shilpa Shinde"|"Weekend Ka Vaar"|"BIGGBOSS 11 Sapna Choudhary replies salman khan"|"Sapna ने दिया Salman को करार�?जवाब weekend ka vaar"|"TVF Bachelors | S02E01 - Bachelors vs Jobs"|"Salman Khan LASHES OUT at Sapna Chaudhary during Weekend Ka Vaar",306014,1300,671,1207
17.26.11,Dance Champions | MJ5' Terrific Trick,STAR Plus,24,dance champions|"dance champions on STAR PLUS"|"remo dsouza"|"terence lewis"|"champions"|"challengers"|"champions vs challengers"|"dance plus 3"|"bir radha sherpa"|"raghav juyal"|"ridhima pandit"|"super judes"|"dancers"|"30th september"|"weekend show"|"reality show"|"raghav and remo"|"raghav juyal and remo dsouza"|"2017"|"indian dancers"|"best"|"ultimate test"|"ultimate dancers"|"best ka ultimate test"|"super dancers"|"young challengers"|"superb talent"|"incredible india"|"DID"|"SONY"|"COLORS"|"STAR PLUS",136527,2732,50,99
17.26.11,All you wanted to know about Ivanka Trump's Hyderabad visit! - TV9,TV9 Telugu,25,tv9|"tv9 live"|"tv9 news"|"live tv9"|"tv9 telugu"|"tv9 ap"|"telugu news"|"tv9 youtube"|"tv9 online"|"Special elements of Ivanka Trump's Hyderabad tour"|"Ivanka trump in Hyderabad"|"Ivanka Trump Hyderabad visit"|"US President Donald Trump daughter"|"Trump daughter Ivanka in Hyderabad"|"Ivanka security",345548,917,400,201
17.26.11,Review On Bigg Boss 11: Salman Khan WALKS OUT Of Bigg Boss House! Part 3,Saas Bahu Aur Betiyaan,24,saas bahu beti|"saas bahu aur beti"|"saas bahu aur betiyaan"|"entertainment show"|"TV celebs"|"tv shows"|"hindi shows"|"entertainment videos"|"celeb interviews"|"tv actors"|"tv actress"|"popular tv actors",209819,1048,121,492
17.26.11,Uppum Mulakum│Flowers│EP# 483,Flowers Comedy,24,flowers tv|"uppum mulakum"|"uppum"|"biju sopanam"|"Balanchandran"|"Neelima"|"juhi rustagi"|"flower tv comedy"|"flower tv malayalam"|"balanchandran"|"entertainment"|"best comedy serial malayalam"|"s p sreekumar"|"college campus comedy"|"marimayam"|"sneha sreekumar"|"programme"|"moosa"|"m80 moosa"|"funny"|"flower tv comedy night"|"malayalam comedy"|"+uppum mulakum",351638,3092,290,569
17.26.11,Bithiri Sathi To Gift Sakinalu And Sarva Pindi To Ivanka Trump | Teenmaar News | V6 News,V6 News Telugu,25,bithiri sathi|"ivanka trump"|"sakinalu"|"sarva pindi"|"sathi makes sakinalu"|"chakinalu"|"sathi makes sarva pindi"|"bithiri sathi ivanka trump"|"sathi to meet ivanka trump"|"telangana food items"|"telangana pindi vantalu"|"telangana recipes"|"telangana snacks"|"snacks recipe"|"teenmaar bithiri sathi"|"teenmaar news"|"v6 teenmaar news"|"teenmaar sathi"|"v6 teenmaar"|"v6 sathi"|"v6 savitri"|"teenmaar"|"telangana news"|"breaking news"|"sathi videos"|"teenmaar latest video"|"teenmaar videos"|"v6 news",364774,1858,176,173
17.26.11,"Pove Pora Latest Promo - 30th November 2017 - Poove Poora Show - Sudheer ,Vishnu Priya",mallemalatv,24,Mallemalatv|"Comedy Videos in Telugu"|"All Time Hit Comedy Shows"|"Non - Stop Back To Back Telugu Comedy Shows"|"Pove Pora"|"Sudigali Sudheer"|"Vishnu Priya"|"Pora Pove Coming Soon",226664,2119,111,324
17.26.11,நமீதா திருமணத்தில் ஜூலி பெயர�?அவமானபட்டத�?செய்தியாளரிடம் julie Oviya Namitha Namitha Marriage,New Bharathi Studio,24,Namitha|"Julie"|"Oviya",620515,1022,687,292
17.26.11,Chalak BoyFriend- Amit Bhadana,Amit Bhadana,24,amit bhadana|"amit bhadana videos"|"amit bhadana vines"|"amit bhadana dub"|"amit bhadana desi videos"|"amit bhadana latest video"|"amit bhadana new"|"desi"|"funny videos"|"amit bhadana vid"|"girlfriend"|"boyfriend"|"chalak boyfriend"|"udictionary"|"comedy videos",4686186,232318,9116,23706
17.26.11,Picking Up Girl with Luxurious Car | Aashqeen,Aashqeen,23,aashqeen|"funny"|"comedy"|"ashish chanchlani"|"latest"|"harsh beniwal"|"amit bhadana"|"bb ki vines"|"vines",679830,41279,2594,3394
17.26.11,KUNBA DHARME KA �?Episode : 38 के छोटा के बड�?... �?Mukesh Dahiya �?Superhit Haryanvi Comedy,DAHIYA FILMS,24,दाहिया|"kunba dharme ka"|"Episode : 38 के छोटा के बड�?... (Ke Chhota Ke Bdaa...)"|"dahiya films"|"dahiya comedy series"|"mukesh dahiya comedy"|"andy kunba dharme ka"|"gadar kunba"|"kunba"|"superhit comedy series"|"haryanvi comedy"|"comedy webseries"|"haryanvi jokes"|"mukesh dahiya comedy series"|"dahiya haryanvi",145807,2896,170,352
17.26.11,Naa Peru Meenakshi | 24th November 2017 | Full Episode No 887 | ETV Telugu,etvteluguindia,24,etv daily serials|"etv daily soaps"|"etv fictions"|"bharyamani"|"etv chandramukhi"|"etv manasu mamata"|"swathi chinukulu"|"sikharam"|"anthapuram"|"adade aadaram"|"cash"|"jabardasth"|"extra jabardasth"|"nagababu"|"latest telugu serials"|"Krish"|"savithri"|"manasu mamatha"|"naperu meenakshi"|"gokulamlo seetha"|"antahpuram"|"seetamma vakitlo"|"champion"|"dhee jodi",316328,1003,202,181
17.26.11,P.A.Gals E03 | Disha Ki Date-Night | Girliyapa Originals,Girliyapa,22,mostlysane|"tinder"|"dating"|"boyfriend"|"date"|"roommates"|"friends"|"love"|"friendship"|"girls"|"girlfriends"|"music"|"party"|"superwoman"|"lilly singh"|"lily singh"|"one love"|"unicorn",468949,20337,522,1233
17.26.11,Kuladheivam SUN TV Episode - 782 (25-11-17),THIRU TV,24,kuladheivam|"kuladheivam 25.11.2017."|"kuladheivam episode 782�?suntv kuladheivam 25/11/2017."|"kuladeivam sun tv serial"|"kuladheivam new serial"|"kuladheivam new sun tv serial"|"kuladheivam nadhaswaram replacement"|"nadhaswaram"|"thiru tv"|"kulatheivam 25.11.2017."|"kuladheivam 25-11-17."|"kulatheivam episode 782�?SUN TV SERIAL"|"kuladheivam today"|"kulatheivam today"|"kuladheivam yesterday"|"kulatheivam yesterday"|"kulatheivam serial 25.11.2017"|"thirupictures"|"thirumurugan"|"thirutv",150146,584,159,37
17.26.11,The 3 Big Mistakes of PADMAWATI :  The Inside Story,Crazy 4 Bollywood,24,Bollywood News|"PADMAWATI"|"PADMAWATI ROW"|"PADMAWATI MISTAKES"|"PADMAWATI NEW RELEASE DATE"|"PADMAWATI BANNED"|"PADMAWATI CONTROVERSY"|"PADMAWATI GHOOMAR SONG"|"PADMAWATI DEEPIKA PADUKONE",996892,3837,1088,944
17.26.11,Semma Botha Aagathey - Official Trailer | Atharvaa | Yuvan Shankar Raja | Badri Venkatesh,Yuvan Shankar Raja,1,U1 Records|"Yuvan Records"|"Yuvan shankar Raja"|"U1"|"Yuvan"|"Yuvan Raja"|"Ilayaraaja"|"Illayaraaja"|"Illayaraja"|"anaika soti"|"atharvaa"|"semma botha aagatha trailer kollywood"|"semma botha aagatha teaser"|"semma botha aagatha single"|"semma botha aagatha songs"|"Yuvan semma botha aagatha"|"semma botha aagatha yuvan song"|"semma botha aagatha atharvaa"|"atharvaa murali"|"Mishti Chakravarty"|"Kickass Entertainment"|"Badri Venkatesh"|"Praveen KL"|"Dhilip Subbarayan",899381,21143,778,576
17.26.11,கிணற்றில�?குதித்து 4 பள்ள�?மாணவிகள் தற்கொல�?அதிர வைத்�?காரணம் Tamil Cinema News Latest Seithigal,Kollywood Tamil News,24,கிணற்றில்|"குதித்து"|"4 பள்ள�?|""மாணவிகள்""|""தற்கொல�?"|""அதிர""|""வைத்�?"|""காரணம்""|""tamil crowd""|""tamilcrowd""|""kollywood news""|""tamil cinema""|""latest news""|""tamil news""|""cinema news""|""tamil actress""|""tamil cinema news""|""latest tamil cinema""|""Tamil Cinema News""|""Kollywood News""|""Tamil Latest News""|""Tamil News""|""Tamil Movies""|""Tamil Songs""|""Tamil news live""|""live news""|""today Tamil news""|""news today""|""Tamil latest news""|""Tamil Rockers""|""Tamil family""|""Tamil friendly""",93242,139,76,48
17.26.11,Vijay Antony and Devayani about Ashok kumar death | Producer Anbu Chezhian Financier | Suicide Case,IndiaGlitz Tamil Movies | Interviews | Shooting Spot | Review | Gossip,24,tamil movie|"tamil comedy"|"kollywood"|"tamil cinema review"|"tamil cinema latest news"|"igtamil"|"indiaglitz tamil"|"tamil cinema news latest"|"சினிமா செய்திகள�?|""producer council latest""|""producer council latest news""|""ashok kumar death""|""ashok kumar funeral""|""anbu chezhian""|""anbu chezhian madurai""|""vijay antony speech""|""devayani speech""",182532,959,231,156
